seccion_cod,servicio_cod,dir3_cod,denominacion,dir3_padre_cod,ministerio_dir3_cod,ministerio_denominacion,nivel_jerarquico,nivel_organico,nivel_organico_senal,tipo_entidad,estado,fecha_inicio,fecha_fin
,,EA0024596,Correos Mairena del Alcor,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024597,Correos Mairena del Aljarafe,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024598,Correos Majadahonda,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024599,Correos Majadahonda Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024600,Correos Malaga Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024601,Correos Malaga Sucursal 10,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024602,Correos Malaga Sucursal 12,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024603,Correos Malaga Sucursal 13,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024604,Correos Malaga Sucursal 14,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024605,Correos Malaga Sucursal 16,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024606,Correos Malaga Sucursal 17,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024607,Correos Malaga Sucursal 18,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024608,Correos Malaga Sucursal 19,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024609,Correos Malaga Sucursal 2,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024610,Correos Malaga Sucursal 20,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024611,Correos Malaga Sucursal 21,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024612,Correos Malaga Sucursal 3,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024613,Correos Malaga Sucursal 4,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024614,Correos Malaga Sucursal 5,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024615,Correos Malaga Sucursal 6,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024616,Correos Malaga Sucursal 7,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024617,Correos Malaga Sucursal 8,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024618,Correos Malaga Sucursal 9,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024619,Correos Malagon,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024620,Correos Malgrat de Mar,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024621,Correos Maliaño,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024622,Correos Mallen,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024623,Correos Malpartida de Caceres,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024624,Correos Malpartida de Plasencia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024625,Correos Malpica de Bergantiños,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024626,Correos Manacor,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024627,Correos Mancha Real,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024628,Correos Manises,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024629,Correos Manlleu,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024630,Correos Manresa,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024631,Correos Manuel,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024632,Correos Manzanares,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024633,Correos Manzanares el Real,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024634,Correos Mao Oficina Principal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024635,Correos Maracena,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024636,Correos Marbella,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024637,Correos Marbella Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024638,Correos Marbella Sucursal 3,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024639,Correos Marbella Sucursal 4,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024640,Correos Marchamalo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024641,Correos Marchena,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024642,Correos Maria de Huerva,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024643,Correos Marin,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024644,Correos Markina-Xemein,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024645,Correos Marmolejo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024646,Correos Marratxi,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024647,Correos Martorell,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024648,Correos Martos,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024649,Correos Maspalomas,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024650,Correos Massamagrell,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024651,Correos Matadepera,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024652,Correos Matalascañas,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024653,Correos Mataporquera,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024654,Correos Mataro Oficina Principal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024655,Correos Mataro Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024656,Correos Mayorga,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024657,Correos Mazarron,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024658,Correos Mazarron Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024659,Correos Meco,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024660,Correos Medina de Pomar,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024661,Correos Medina de Rioseco,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024662,Correos Medina del Campo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024663,Correos Medina-Sidonia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024664,Correos Mejorada del Campo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024665,Correos Melgar de Fernamental,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024666,Correos Meliana,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024667,Correos Melide,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024668,Correos Melilla Oficina Principal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024669,Correos Membrilla,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024670,Correos Mendavia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024671,Correos Mengibar,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024672,Correos Merida,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024673,Correos Miajadas,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024674,Correos Miami-Playa,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024675,Correos Mieres,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024676,Correos Miguel Esteban,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024677,Correos Miguelturra,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024678,Correos Mijas,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024679,Correos Mijas Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024680,Correos Mijas Sucursal 2,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024681,Correos Mijas Sucursal 3,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024682,Correos Minas de Riotinto,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024683,Correos Miño,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024684,Correos Miraflores de la Sierra,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024685,Correos Miranda de Ebro,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024686,Correos Mislata,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024687,Correos Moaña,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024688,Correos Mocejon,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024689,Correos Moguer,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024690,Correos Moia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024691,Correos Moixent-Mogente,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024692,Correos Mojacar Playa,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024693,Correos Molina,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024694,Correos Molina de Segura,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024695,Correos Molina de Segura Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024696,Correos Molins de Rei,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024698,Correos Mollerussa,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024699,Correos Mollet del Valles,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024700,Correos Mollina,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024701,Correos Moncada,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024702,Correos Moncofa,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024703,Correos Mondariz,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024704,Correos Mondoñedo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024705,Correos Monesterio,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024706,Correos Monforte de Lemos,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024707,Correos Monforte del Cid,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024708,Correos Monover-Monovar,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024709,Correos Monreal de Campo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024710,Correos Monserrat,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024711,Correos Montalban,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024712,Correos Montalban de Cordoba,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024713,Correos Montblanc,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024714,Correos Montcada I Reixac,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024715,Correos Montcada I Reixac Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024716,Correos Monte Lentiscal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024717,Correos Montefrio,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024718,Correos Montehermoso,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024719,Correos Montellano,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024720,Correos Montemayor,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024721,Correos Montequinto,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024722,Correos Monterroso,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024723,Correos Montgat,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024724,Correos Montijo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024725,Correos Montilla,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024726,Correos Montmelo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024727,Correos Montornes del Valles,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024728,Correos Montoro,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024729,Correos Monzon,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024730,Correos Mora,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024731,Correos Mora de Rubielos,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024732,Correos Mora D'Ebre,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024733,Correos Moraira,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024734,Correos Moral de Calatrava,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024735,Correos Moraleja,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024736,Correos Moraleja de Enmedio,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024737,Correos Moralzarzal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024738,Correos Morata de Tajuña,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024739,Correos Moratalla,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024740,Correos Moreda,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024741,Correos Morella,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024742,Correos Moron de la Frontera,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024743,Correos Morro Jable (FUERTEVENTURA),EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024744,Correos Mostoles Oficina Principal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024745,Correos Mostoles Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024746,Correos Mostoles Sucursal 2,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024747,Correos Mostoles Sucursal 3,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024748,Correos Mota del Cuervo,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024749,Correos Motilla del Palancar,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024750,Correos Motril,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024751,Correos Moya,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024752,Correos Mugardos,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024753,Correos Mula,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024754,Correos Munera,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024755,Correos Mungia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024756,Correos Murchante,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024757,Correos Murcia Oficina Principal,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024758,Correos Murcia Sucursal 1,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024759,Correos Murcia Sucursal 2,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024760,Correos Murcia Sucursal 3,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024761,Correos Murcia Sucursal 4,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024762,Correos Muro,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024763,Correos Muro de Alcoy,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024764,Correos Muros,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024765,Correos Museros,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024766,Correos Muskiz,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024767,Correos Mutriku,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024768,Correos Mutxamel,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024769,Correos Najera,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024770,Correos Naquera,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024771,Correos Naron,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024772,Correos Nava,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024773,Correos Nava de la Asuncion,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024774,Correos Nava del Rey,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024775,Correos Navahermosa,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024776,Correos Navalcarnero,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024777,Correos Navalmoral de la Mata,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024778,Correos Navalvillar de Pela,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024779,Correos Navarcles,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024780,Correos Navas,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024781,Correos Navas de San Juan,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024782,Correos Navia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024783,Correos Negreira,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024784,Correos Nerja,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024785,Correos Nerva,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024786,Correos Nigran,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024787,Correos Nijar,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024788,Correos Noain,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024789,Correos Noia,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024790,Correos Noja,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024791,Correos Noreña,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024792,Correos Novelda,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024793,Correos Nuestra Señora de Jesus,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024794,Correos Nueva Carteya,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024795,Correos Nuevo Baztan,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024796,Correos Nules,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024797,Correos Numancia de la Sagra,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024798,Correos o Barco,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024799,Correos o Castro de Caldelas,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024800,Correos o Grove,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024801,Correos o Milladoiro (AMES),EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
,,EA0024802,Correos o Porriño,EA0023307,E05250001,Ministerio de Hacienda,4,OTRO,sin_senal,,V,2026-06-10,
